title,0
The Big Sleep (1946) - IMDb,"[['American cinema', 'war', 'whole nation', 'young men', 'Bogey mannerisms', 'eyebrows', 'teeth', 'earlobes', 'thought', 'smoking cigarette', 'lips'], ['genius of Howard Hawks', 'everything', 'Humphrey Bogart', 'matinée idol', 'Lauren Bacall', 'car seat'], ['movie', 'new kind', 'cinematic hero', 'existential PI', 'guy', 'street smarts', 'easy courage', 'men', 'women.Hawks', 'part', 'Bogart legend', 'noire script', 'William Faulkner', 'al.', 'Raymond Chandler', 'first novel', 'spiffy lines', 'characters', 'danger', 'serious attention', 'detail'], ['Hawks', 'Bogey', 'dames', 'Martha Vickers', 'lap', 'Marlowe', 'General Sternwood', 'Lauren Bacall', 'beguiling'], ['fact', 'female', 'cast', 'hands on Bogey', 'Dorothy Malone', 'specs', 'book store'], ['Hawks', 'character actors', 'Elisa Cook Jr.', 'Bob Steele', 'guy crook', 'Harry Jones', 'latter', 'westerns', 'gun', 'Canino'], ['Charles Waldron', 'Charles D. Brown', 'butler.I', 'somehow', 'Charlie Chan movies', 'dark', 'ornately-decorated interiors', 'ethnic statuettes', 'house on Laverne Terrace', 'Bogey', 'glass-paned doors', 'glass-separated cubicals', 'office and others'], ['atmospheric L.A.', 'cf.', 'Chinatown', 'L.A'], ['Confidential', 'superior movies', 'tradition.In', 'book', 'white-washed side'], ['course liberties', 'Chandler', 'novel'], ['Chandler', 'novel', 'cynicism', 'romance', 'seat', 'client'], ['striking difference', 'character of General Sternwood', 'daughter', 'Carmen'], ['book as something', 'monster', 'degenerate sex kitten', 'anything'], ['encountered butt', 'Marlowe', 'bed'], ['sterling guy', 'away'], ['Right'], [], ['difference', 'sleazy details', 'underworld of Los Angeles', 'film', 'Geiger', 'homosexuality', 'gay house guest', 'Carol Lundgren'], ['course', 'code', 'days'], ['Bacall', 'character', 'movie', 'fusion', 'Mona Mars', 'book', 'nice for movie fans'], ['book', 'Marlowe', 'invitation', 'intimate contact'], ['movie', 'course', 'way Bogart', ""'no"", 'Bacall'], ['book Marlowe', 'whiskey', 'sharp dialogue', 'Chandler', 'novel', 'Bogart', 'grinning line', 'lot of guns', 'town', 'few brains'], ['Interesting', 'joke on Bogart', 'opening scene'], ['novel', 'Chandler', 'hero', 'Carmen', 'words'], ['thing Bogey', 'movie Carmen'], ['Bogart'], ['novel', 'Marlowe'], ['way', 'film', 'Bacall', 'forties tune'], ['Note', 'movie reviews', 'book', 'Cut', 'Chaise Lounge', 'Believe'], ['Amazon']]"
Man on Fire (2004) - IMDb,"[['movies', 'time'], ['Exquisite direction and flawless', 'moving film'], ['Denzel Washington', 'emotional roles', 'date', 'rest', 'cast perform'], ['Christopher Walken', 'course superb', 'part'], ['story', 'ultimate greed', 'childs innocence and love'], ['film for action movie lovers', 'share of bullets', 'rockets and revenge'], ['location of Mexico City', 'feel of seediness', 'corruption', 'eye opener'], ['gripping film'], []]"
United 93 (2006) - IMDb,"[['movie', 'sensitive subject', 'appropriate manner', 'subtlety', 'understatement.The actors', 'real people', 'real people'], ['dramatic exclamations'], ['signature', 'Let', 'roll', 'line', 'special significance'], ['movie', 'real people'], ['Bruce Willis', 'Wesley Snipe', 'passengers', 'ordinary folk', 'extraordinary situations', 'way', 'filmmakers', 'overwrought melodrama'], ['glimpse', 'confusion', 'pain of people', 'middle', 'events'], ['impact', 'gut-wrenching']]"
Goldfinger (1964) - IMDb,"[['Goldfinger', 'James Bond', 'number', 'time', 'James Bond', 'film', 'Sean Connery'], ['Live Twice', 'DR. No', 'Sean Connery', 'time', 'James Bond', 'films'], ['James Bond film', 'kid'], ['Goldfinger', 'dad', 'James Bond film', 'years', 'cult'], ['year', 'old movie', 'flick'], ['death', 'much fun'], ['movie', 'much action', 'action', 'action', 'action'], ['Sean Connery', 'performance as James Bond', 'hard-core James Bond fan'], ['apologies', 'late Sean Connery', 'thing', 'IAN FLEMING', 'James Bond'], ['Everyone', 'movie', 'Bond movie.The reason', 'movie', 'James Bond', 'car Aston Martin DB5', 'smoke screen', 'co', 'car', 'licence plate'], ['car', 'other applications', 'calibre machine guns', 'Tire-shredding blade', 'Oil smoke', 'water emitters'], ['Actress Shirley Eaton', 'Jill Masterson-', 'enduring images', 'cinematic history'], ['girl', 'gold and dies'], ['cool villains', 'Auric Goldfinger and Oddjob', 'Goldfinger', 'second henchman'], ['Oddjob', 'Sandringham hat', 'steel rim', 'lethal weapon', 'style', 'chakram'], ['movie', 'girls like Honor Blackman', 'Pussy Galore', 'Shirley Eaton', 'Jill Masterson', 'Tania Mallet', 'Tilly Masterson'], ['Cool dialogues'], [], ['Mr'], ['Bond'], ['director Guy Hamilton', 'James Bond', 'film', 'films', 'Terence Young', 'Thunderball', 'Bond movie'], ['movie', 'SPECTRE', 'time', 'film', 'mastermind criminal', 'Fort Knox', 'profits', 'Gold brilliant'], ['music score', 'John Barry'], ['car Aston Martin DB5 James Bond', 'many accessories', 'gold magnate', 'smuggling', 'James Bond', 'plot', 'Fort Knox gold reserve.This movie', 'much impact', 'plot.Gert Fröbe R.I.P', 'Goldfinger', 'original villain'], ['powerful performance', 'bad guy', 'title', 'movie'], ['movie.Harold Sakata R.I.P'], ['Oddjob', 'great villain', 'Goldfinger', 'hand', 'hand combat'], ['Oddjob and Jaws', 'Bond villains.Honor Blackman', 'line of James Bond females', 'sexual names And ho', 'Shirley Eaton', 'introduction', 'film'], ['chaise longue', 'balcony of Goldfinger', 'Miami Beach hotel suite', 'black bra and panties', 'Mr. Simmons', 'Austin Willis', 'gin hand'], ['film', 'Bond', 'something'], ['half', 'movie', 'prisoner', 'attempt', 'superiors', 'bomb'], ['Oddjob', 'end', 'vault', 'bomb', 'Army rescues him.Goldfinger', 'spy film', 'third instalment', 'James Bond series', 'Eon Productions', 'Sean Connery', 'MI6 agent James Bond'], ['novel', 'name by Ian Fleming'], ['film', 'Honor Blackman', 'Bond girl Pussy Galore', 'Gert Fröbe', 'title character Auric Goldfinger', 'Shirley Eaton', 'Bond girl Jill Masterson'], ['Goldfinger', 'Albert R. Broccoli', 'Harry Saltzman', 'Bond films', 'Guy Hamilton.10/10 Goldfinger', 'Spy Who', 'great villains', 'James Bond', 'favorite films'], ['film'], ['Goldfinger', 'opinion', 'MILES way', 'Daniel Craig', 'films'], ['movie', 'cult', 'status movies', 'good like', 'Goldfinger'], ['James Bond', 'action cult', 'classic film', 'movie', 'death', 'number', 'Sean Connery', 'James Bond', 'film']]"
Drishyam (2015) - IMDb,"[['movie inspite', 'Japanese movie', 'novel'], ['Ajay'], ['skin', 'character'], ['ordinary guy'], ['muscles'], ['kind of shirts', 'full sleeves', 'justice', 'role'], ['Tabu'], [], ['movie', 'something', 'Bollywood trash'], ['Hollywood thrillers'], ['drishyam', 'drama/ thriller'], ['majority Bollywood stars', 'movies'], ['script', 'hero', 'abs', 'skills'], ['Majority', 'item songs'], ['People', 'thrillers', 'treatment', 'confessions', 'murder', 'bereavement and malevolence', 'marshland', 'poker night', 'sins', 'secret', 'eyes', 'shrine', 'killer', 'ittefaq', 'signposts', 'murder', 'spiral', 'keeper', 'causes', 'cell'], ['People', 'item songs', 'hero bashing goons', 'style action', 'hero', 'skills', 'hero flaunting abs', '* uckin', 'monotonous Bollywood', 'obnoxious films', 'care', 'film']]"
A Perfect World (1993) - IMDb,"[['fast-paced philosophical drama', 'movie', 'film', 'Perfect World', 'amazing film', 'again.You', 'movie', 'Clint Eastwood', 'U.S'], ['Marshal'], ['Kevin Costner', 'performance', 'career', 'JFK', 'little boy', 'T.J Lowther'], ['Perfect World', 'flaws', 'TV', 'thing'], ['Be', 'cry and ponder', 'life', 'perfect world']]"
The Chaser (2008) - IMDb,"[['Few years', 'Korean society', 'killer mayhem'], ['Dozen of call-girls', 'unknown customer'], ['serial killer', 'innocent old men and women', 'loose'], ['caught', 'serial killer', 'revealed fact', 'imagination'], ['girls with hammer', 'chisel', 'victims'], [], ['victim', 'liver with food processors'], ['serial killer', 'death', 'existence', 'questions about execution', 'death', 'prisoner', 'Korean society'], ['years', 'Korean government', 'prisoners', 'UN', 'Korea', 'Execution country.This movie', 'product', 'social circumstance'], ['course', 'modernized country', 'notorious serial killers'], ['abominable criminal act', 'public.Another phenomena', 'movie', 'police act'], ['Koreans', 'movie', 'situation.Whether', 'crime', 'motif for movie', 'movie', 'breath of viewers'], ['movie', 'director.Good work']]"
Persona (1966) - IMDb,"[['Ingmar Bergman', 'masterpiece', 'Persona', 'image of light', 'lamp', 'film projector', 'film', 'spools'], ['series of images', 'spider', 'montage', 'silent comedies', 'spike', 'man', 'hand', 'morgue'], ['film', 'enigmatic picture', 'young boy', 'women', 'giant screen', 'front'], ['Are', 'strange images', 'film', 'reality'], ['Persona', 'Sister Alma', 'Bibi Andersson', 'nurse', 'actress', 'Elizabeth Vogler', 'Liv Ullman', 'middle', 'performance of Electra'], ['Alma', 'nothing', 'Elizabeth'], [], ['Alma', 'Elizabeth retreat', 'head physician', 'summer cottage', 'small island', 'recuperation'], ['Alma', 'only one', 'relationship grows', 'Alma', 'someone'], ['share with Elizabeth', 'vulnerable moments'], ['high point', 'film', 'Alma', 'detailed description', 'sexual encounter', 'teenage boys', 'beach', 'nude'], ['Elizabeth', 'attentive listener', 'facial expression', 'Alma', 'personal details'], ['Alma', 'Elizabeth', 'unsealed letter', 'doctor'], ['letter', 'Elizabeth', 'Alma', 'study', 'infatuation', 'charming'], ['Alma', 'anger', 'patient', 'forgiveness'], ['emotional violence', 'Bergman', 'repeats images', 'opening sequence', 'close-up', 'eye', 'observers'], ['relationship', 'women', 'struggle of wills'], ['Alma', 'Elizabeth'], ['new power', 'Elizabeth', 'personality', 'Alma'], ['nuance of emotion', 'facial expressions', 'remarkable actresses'], ['Persona', 'surreal images', 'dream sequences', 'illusion and reality'], ['scene', 'Alma', 'Elizabeth', 'room at night'], ['Alma', 'next morning', 'room', 'Elizabeth', 'head'], ['truth', 'event'], ['Bergman', 'help'], ['scenes', 'Mr. Vogler', 'Elizabeth', 'picture', 'son', 'beginning', 'film'], ['sense', 'discontinuous elements', 'thinking', 'traditional linear ways'], ['Persona'], ['persona', 'mask', 'fears and insecurities'], ['Elizabeth', 'role as actress', 'wife', 'mother'], ['inauthentic role'], ['Alma', 'other hand', 'dutiful wife', 'supportive nurse', 'Elizabeth'], ['memorable scene', 'women', 'composite', 'overlapping shot', 'image', 'roles'], ['successive viewings', 'Persona', 'greatness', 'unbearably intimate', 'images', 'Sven Nykvist'], ['raw power', 'film', 'touch', 'feelings of hurt', 'desperation', 'people', 'own life'], ['Persona', 'powerful personal experience']]"
The Life of David Gale (2003) - IMDb,"[['Sir Alan Parker', 'story of David Gale', 'University of Texas professor', 'philosophy', 'capital punishment', 'fellow activist', 'death row.Kevin Spacey', 'Laura Linney', 'great performances', 'flashbacks'], ['movie', 'Spacey', 'performances', 'portraying David Gale'], ['Laura Linney', 'name for herself', 'motion picture', 'Primal Fear', 'Me'], ['Kate Winslet', 'problems', 'character'], ['times', 'film', 'time', 'action'], [], ['Gabriel Mann', 'Leon Rippy', 'Matt Craven', 'colorful backdrops', 'story at hand', 'characters'], ['Life of David Gale', 'film', 'great opportunity', 'controversy', 'death penalty'], ['critics', 'Human Rights Award', 'Political Film Society', 'Berlin International Film Festival'], ['Sad and stunning'], []]"
Sleepers (1996) - IMDb,"[[""'Sleepers"", 'good film', 'parts'], ['first part', 'drama', 'young teenagers', 'sixties', 'Hell', 'Kitchen', 'New York'], ['stupid mistake', 'reformatory', 'Wilkinson home', 'boys'], ['guards', 'Sean Nokes', 'Kevin Bacon'], ['second parts', 'revenge', 'boys'], ['plan', 'further.Two', 'boys', 'John', 'Ron Eldard', 'Tommy', 'Billy Crudup', 'killers', 'day', 'Nokes', 'restaurant'], [], ['District Attorney', 'case', 'Michael', 'Brad Pitt'], ['case'], ['time for revenge'], ['Shakes', 'Jason Patric', 'narrator', 'story', 'plan', 'events at Wilkinson'], ['Key figures', 'John and Tommy', 'lawyer Snyder', 'Dustin Hoffman', 'girl', 'Carol', 'Minnie Driver', 'Mafia boss', 'neighborhood King Benny', 'Vittorio Gassman', 'priest', 'friends', 'forever', 'Father Bobby', 'Robert De Niro'], ['important role.The', 'first part', 'kid actors', 'Bacon', 'evil'], ['way', 'story'], ['kids', 'King Benny', 'Father Bobby', 'neighborhood'], ['things', 'Hell', 'Kitchen', 'events', 'kids'], ['second part', 'interesting'], ['question', 'actors like De Niro', 'Hoffman', 'Pitt and Patric', 'believable characters'], ['right thing', 'off.Director Barry Levinson', 'good film', 'minutes'], ['right way', 'sad story', 'perfect set-up', 'courtroom scenes', 'second part'], ['sort', 'achievement', 'whole thing'], ['star power', 'rest'], ['Hoffman', 'De Niro', 'Bacon', 'Pitt', 'Patric and Driver'], ['John Williams', 'score'], ['story'], [""'Sleepers"", 'worth watching']]"
Open Your Eyes (1997) - IMDb,"[['film'], [], [], ['Okay', 'film', 'mixtures of genres'], [], ['wonderful movie'], ['film centers', 'life', 'handsome young man', 'disfiguring accident'], ['way', 'life', 'things'], ['rock bottom', 'things', 'seamless weaving', 'genres'], ['film', 'toes', 'dull'], ['Abre los Ojos', 'love story', 'psychological thriller', 'science fiction film', 'flawless whole'], ['favor', 'Cameron Crowe remake', 'Vanilla Sky', 'film', 'City of Angels', 'Wings of Desire']]"
The 39 Steps (1935) - IMDb,"[['Trust and betrayal', 'recurrent theme', 'Alfred Hitchcock', 'works'], ['Steps', 'classic elements', 'master filmmaker', 'standard', 'Hitchcock films'], ['Steps', 'classic Hitchcockian theme', 'average', 'innocent man', 'extraordinary events', 'control'], ['institution of marriage', 'motif present', 'film'], ['loveless relationship', 'crofter', 'wife', 'placid relationship', 'innkeeper', 'wife', 'bond between Hannay', 'Pamela', 'terms of degrees', 'trust', 'couples'], ['fact', ""short 'acquaintance"", 'Hannay and Smith', 'Hannay', 'crofter', 'wife', 'upon trust'], ['couples', 'chemistry', 'lack thereof', 'entire film.Over', 'span', 'days', 'smart', 'unflappable protagonist', 'Richard Hannay', 'Robert Donat', 'circular journey', 'innocence', 'hive of intrigue'], ['chases', 'romantic interludes', 'London', 'Scottish Highlands', 'numerous identities', 'way', 'milkman', 'auto mechanic', 'honeymooner', 'political speaker', 'others.The opening', 'film', 'shorts', 'neck'], ['back', 'camera', 'aisle', 'seat'], ['crowd'], ['audience', 'feeling', 'anybody'], ['identities', 'milkman', 'mechanic', 'politician', 'Hitchcock', ""archetypal 'everyman"", 'sequences', 'train', 'Richard Hannay', 'lone girl', 'policemen', 'compartment'], ['desperation', 'innocence'], ['scene after Annabella staggers', 'room', 'kitchen knife', 'back', 'Hannay', 'ghostly image', 'right'], ['men', 'nothing'], ['double exposure', 'result', 'tad chilling and sad'], ['hallmark of Hitchcock', 'style', 'ability', 'audience'], ['such episodes', 'murder', 'woman in Hannay', 'apartment', 'vicious professor', 'finger', 'shoots Hannay', 'action', 'viewers', 'great story', 'likeable characters', 'incongruous wit', 'Hitchcockian motifs', 'great MacGuffin', 'few things', 'Steps', 'quintessential Hitchcock']]"
Gangs of Wasseypur (2012) - IMDb,"[['screening', 'Sydney film festival'], ['Hindi movies'], ['Direction', 'screenplay', 'narration', 'music', 'cinematography', 'everything', 'movie', 'top notch'], ['Anurag Kashyap'], ['length', 'hours', 'minutes'], ['Manoj Bajpai', 'powerhouse'], ['scene', 'order and everything', 'questions'], ['Dialogues', 'reality'], ['opening sequence', 'masterpiece'], ['way', 'mind blowing'], ['bloodshed keeps'], ['movies', 'someone talks', 'Indian cinema']]"
The Killing (1956) - IMDb,"[['Director Stanley Kubrick', 'Space Odyssey'], ['Clockwork Orrange', 'Shining', 'favorite', 'films'], ['film noir', 'tight no-nonsense story', 'tragic consequences', 'film noir actors', 'business', 'great cinematography', 'Hayden', 'gang leader', 'heist film', 'big man', 'task', 'kind of crime films'], ['character', 'Asphalt Jungle', 'role', 'film.What', 'movie', 'character actors', 'Elisha Cook Jr.', 'Marie Windsor', 'Kola Kwariani', 'Ted de Corsia'], ['Few people', 'film noir characters', 'tough-talking Windsor', 'meek', 'wimpy Cook'], ['husband-and-wife team', 'film', 'noir heaven', 'Kwariani', 'burley chess-playing wrestler', 'cops', 'time and Carey', 'racist rifleman', 'clenched-teeth', 'racehorse'], ['interesting characters'], ['yeah .....', 'over-55 readers', 'Vince Edwards', 'Dr. Ben Casey', 'TV fame', 'Windsor', 'young adulterer', 'money', 'robbery.This film', 'surprises']]"
The French Connection (1971) - IMDb,"[['fast-paced film', 'action', 'cinematic realism', 'art and humor', 'masterwork', 'crime drama'], ['film as drama', 'suspense or action', 'violence'], ['great film', 'category'], ['sense of fantasy-justice', 'book heroism'], ['Look', 'gut', 'nihilism', 'frustration', 'unfairness', 'criminal justice', 'hands of bureaucracy', 'plot-driven story', 'couple of cops', 'jobs', 'means', 'film', 'roads'], ['film', 'part', 'brain', 'questions', 'plot', 'plot'], ['fact', 'people', 'film-watchers', 'film'], ['film', 'passive entertainment', 'action market'], ['attention', 'times'], ['Hackman and Scheider', 'chemistry', 'young actors'], ['NYC detectives', 'war on drugs', 'international conspiracy'], ['mistake', 'Hackman', 'Popeye Doyle', 'war', 'jobs', 'battlefield'], ['Doyle', 'quarry', 'wreckless abandon', 'lives of dozens', 'people', 'way'], ['men', 'Hackman', 'performances', 'Oscar', 'something'], ['supporting cast', 'live-action cinematography', 'late 20th century', 'film', 'bodily functions', 'film', 'tenth', 'degree', 'passive violent repulsion', 'Tarantino film', 'amazing performances', 'flawless direction', 'phenomenal post-modern soundtrack and edgy', 'tense camera-work'], ['action film garbage', 'complex characters'], ['review', 'superlatives'], ['Anybody', 'artistic breadth and depth', 'film needs']]"
